(0001, 'RED', 'PALLET TOWN'),
(0080, 'YELLOW', 'ROUTE 13'),
(0080, 'YELLOW', 'SEAFOAM ISLANDS'),
(0081, 'RED', 'POWER PLANT'),
(0081, 'BLUE', 'POWER PLANT'),
(0081, 'YELLOW', 'ROUTE 10'),
(0081, 'YELLOW', 'POWER PLANT'),
(0082, 'RED', 'CERULEAN CAVE'),
(0082, 'RED', 'POWER PLANT'),
(0082, 'BLUE', 'CERULEAN CAVE'),
(0082, 'BLUE', 'POWER PLANT'),
(0082, 'YELLOW', 'POWER PLANT'),
(0083, 'RED', 'VERMILION CITY'),
(0083, 'BLUE', 'VERMILION CITY'),
(0083, 'YELLOW', 'ROUTE 12'),
(0083, 'YELLOW', 'ROUTE 13'),
(0084, 'RED', 'ROUTE 16'),
(0084, 'RED', 'ROUTE 17'),
(0084, 'RED', 'ROUTE 18'),
(0084, 'RED', 'SAFARI ZONE'),
(0084, 'BLUE', 'ROUTE 16'),
(0084, 'BLUE', 'ROUTE 17'),
(0084, 'BLUE', 'ROUTE 18'),
(0084, 'BLUE', 'SAFARI ZONE'),
(0084, 'YELLOW', 'ROUTE 16'),
(0084, 'YELLOW', 'ROUTE 17'),
(0084, 'YELLOW', 'ROUTE 18'),
(0085, 'RED', 'CERULEAN CAVE'),
(0085, 'BLUE', 'CERULEAN CAVE'),
(0085, 'YELLOW', 'ROUTE 17'),
(0086, 'RED', 'CINNABAR ISLAND'),
(0086, 'RED', 'SEAFOAM ISLANDS'),
(0086, 'BLUE', 'CINNABAR ISLAND'),
(0086, 'BLUE', 'SEAFOAM ISLANDS'),
(0086, 'YELLOW', 'SEAFOAM ISLANDS'),
(0087, 'RED', 'SEAFOAM ISLANDS'),
(0087, 'BLUE', 'SEAFOAM ISLANDS'),
(0087, 'YELLOW', 'CINNABAR ISLAND'),
(0087, 'YELLOW', 'SEAFOAM ISLANDS'),
(0088, 'RED', 'POKÉMON MANSION'),
(0088, 'BLUE', 'POKÉMON MANSION'),
(0088, 'YELLOW', 'POWER PLANT'),
(0088, 'YELLOW', 'POKÉMON MANSION'),
(0089, 'RED', 'POKÉMON MANSION'),
(0089, 'BLUE', 'POKÉMON MANSION'),
(0089, 'YELLOW', 'CINNABAR ISLAND'),
(0089, 'YELLOW', 'POWER PLANT'),
(0089, 'YELLOW', 'POKÉMON MANSION'),
(0090, 'RED', 'ROUTE 6'),
(0090, 'RED', 'ROUTE 11'),
(0090, 'RED', 'ROUTE 19'),
(0090, 'RED', 'ROUTE 20'),
(0090, 'RED', 'ROUTE 21'),
(0090, 'RED', 'SEAFOAM ISLANDS'),
(0090, 'RED', 'VERMILION CITY'),
(0090, 'BLUE', 'ROUTE 6'),
(0090, 'BLUE', 'ROUTE 11'),
(0090, 'BLUE', 'ROUTE 19'),
(0090, 'BLUE', 'ROUTE 20'),
(0090, 'BLUE', 'ROUTE 21'),
(0090, 'BLUE', 'SEAFOAM ISLANDS'),
(0090, 'BLUE', 'VERMILION CITY'),
(0090, 'YELLOW', 'ROUTE 17'),
(0090, 'YELLOW', 'ROUTE 18'),
(0090, 'YELLOW', 'VERMILION CITY'),
(0092, 'RED', 'POKÉMON TOWER'),
(0092, 'BLUE', 'POKÉMON TOWER'),
(0092, 'YELLOW', 'POKÉMON TOWER'),
(0093, 'RED', 'ROUTE 8'),
(0093, 'BLUE', 'ROUTE 8'),
(0093, 'YELLOW', 'ROUTE 8'),
(0095, 'RED', 'ROCK TUNNEL'),
(0095, 'RED', 'VICTORY ROAD'),
(0095, 'BLUE', 'ROCK TUNNEL'),
(0095, 'BLUE', 'VICTORY ROAD'),
(0095, 'YELLOW', 'ROCK TUNNEL'),
(0095, 'YELLOW', 'VICTORY ROAD'),
(0096, 'RED', 'ROUTE 11'),
(0096, 'BLUE', 'ROUTE 11'),
(0096, 'YELLOW', 'ROUTE 11'),
(0097, 'RED', 'CERULEAN CAVE'),
(0097, 'BLUE', 'CERULEAN CAVE'),
(0098, 'RED', 'ROUTE 6'),
(0098, 'RED', 'ROUTE 11'),
(0098, 'RED', 'ROUTE 12'),
(0098, 'RED', 'ROUTE 13'),
(0098, 'RED', 'ROUTE 17'),
(0098, 'RED', 'ROUTE 18'),
(0098, 'RED', 'ROUTE 24'),
(0098, 'RED', 'ROUTE 25'),
(0098, 'RED', 'FUCHSIA CITY'),
(0098, 'RED', 'VERMILION CITY'),
(0098, 'RED', 'SAFARI ZONE'),
(0098, 'BLUE', 'ROUTE 6'),
(0098, 'BLUE', 'ROUTE 11'),
(0098, 'BLUE', 'ROUTE 12'),
(0098, 'BLUE', 'ROUTE 13'),
(0098, 'BLUE', 'ROUTE 17'),
(0098, 'BLUE', 'ROUTE 18'),
(0098, 'BLUE', 'ROUTE 24'),
(0098, 'BLUE', 'ROUTE 25'),
(0098, 'BLUE', 'FUCHSIA CITY'),
(0098, 'BLUE', 'VERMILION CITY'),
(0098, 'BLUE', 'SAFARI ZONE'),
(0098, 'YELLOW', 'ROUTE 6'),
(0098, 'YELLOW', 'ROUTE 11'),
(0098, 'YELLOW', 'ROUTE 12'),
(0098, 'YELLOW', 'ROUTE 13'),
(0098, 'YELLOW', 'ROUTE 17'),
(0098, 'YELLOW', 'ROUTE 18'),
(0098, 'YELLOW', 'ROUTE 24'),
(0098, 'YELLOW', 'ROUTE 25'),
(0098, 'YELLOW', 'FUCHSIA CITY'),
(0098, 'YELLOW', 'VERMILION CITY'),
(0098, 'YELLOW', 'SAFARI ZONE'),
(0099, 'RED', 'ROUTE 23'),
(0099, 'RED', 'CERULEAN CAVE'),
(0099, 'RED', 'SEAFOAM ISLANDS'),
(0099, 'BLUE', 'ROUTE 23'),
(0099, 'BLUE', 'CERULEAN CAVE'),
(0099, 'BLUE', 'SEAFOAM ISLANDS'),
(0099, 'YELLOW', 'ROUTE 23'),
(0099, 'YELLOW', 'CERULEAN CAVE'),
(0099, 'YELLOW', 'SEAFOAM ISLANDS'),
(0100, 'RED', 'ROUTE 10'),
(0100, 'RED', 'POWER PLANT'),
(0100, 'BLUE', 'ROUTE 10'),
(0100, 'BLUE', 'POWER PLANT'),
(0100, 'YELLOW', 'POWER PLANT'),
(0101, 'RED', 'CERULEAN CAVE'),
(0101, 'RED', 'CINNABAR ISLAND'),
(0101, 'BLUE', 'CERULEAN CAVE'),
(0101, 'BLUE', 'CINNABAR ISLAND'),
(0102, 'RED', 'SAFARI ZONE'),
(0102, 'BLUE', 'SAFARI ZONE'),
(0102, 'YELLOW', 'SAFARI ZONE'),
(0104, 'RED', 'POKÉMON TOWER'),
(0104, 'BLUE', 'POKÉMON TOWER'),
(0104, 'YELLOW', 'POKÉMON TOWER'),
(0104, 'YELLOW', 'SAFARI ZONE'),
(0105, 'RED', 'CERULEAN CAVE'),
(0105, 'RED', 'VICTORY ROAD'),
(0105, 'BLUE', 'CERULEAN CAVE'),
(0105, 'BLUE', 'VICTORY ROAD'),
(0105, 'YELLOW', 'SAFARI ZONE'),
(0108, 'RED', 'ROUTE 18'),
(0108, 'BLUE', 'ROUTE 18'),
(0108, 'YELLOW', 'CERULEAN CAVE'),
(0109, 'RED', 'POKÉMON MANSION'),
(0109, 'BLUE', 'POKÉMON MANSION'),
(0110, 'RED', 'POKÉMON MANSION'),
(0110, 'BLUE', 'POKÉMON MANSION'),
(0111, 'RED', 'SAFARI ZONE'),
(0111, 'BLUE', 'SAFARI ZONE'),
(0111, 'YELLOW', 'CERULEAN CAVE'),
(0111, 'YELLOW', 'SAFARI ZONE'),
(0112, 'RED', 'CERULEAN CAVE'),
(0112, 'BLUE', 'CERULEAN CAVE'),
(0112, 'YELLOW', 'CERULEAN CAVE'),
(0112, 'YELLOW', 'CINNABAR ISLAND'),
(0113, 'RED', 'ROUTE 13'),
(0113, 'RED', 'ROUTE 14'),
(0113, 'RED', 'ROUTE 15'),
(0113, 'BLUE', 'ROUTE 13'),
(0113, 'BLUE', 'ROUTE 14'),
(0113, 'BLUE', 'ROUTE 15'),
(0113, 'YELLOW', 'ROUTE 13'),
(0113, 'YELLOW', 'ROUTE 14'),
(0113, 'YELLOW', 'ROUTE 15'),
(0114, 'RED', 'ROUTE 21'),
(0114, 'RED', 'CINNABAR ISLAND'),
(0114, 'BLUE', 'ROUTE 21'),
(0114, 'BLUE', 'CINNABAR ISLAND'),
(0114, 'YELLOW', 'SAFARI ZONE'),
(0115, 'RED', 'GREAT MARSH'),
(0115, 'BLUE', 'GREAT MARSH'),
(0115, 'YELLOW', 'GREAT MARSH'),
(0116, 'RED', 'ROUTE 19'),
(0116, 'RED', 'ROUTE 20'),
(0116, 'RED', 'ROUTE 21'),
(0116, 'RED', 'SEAFOAM ISLANDS'),
(0116, 'BLUE', 'ROUTE 19'),
(0116, 'BLUE', 'ROUTE 20'),
(0116, 'BLUE', 'ROUTE 21'),
(0116, 'BLUE', 'SEAFOAM ISLANDS'),
(0116, 'YELLOW', 'ROUTE 10'),
(0116, 'YELLOW', 'ROUTE 11'),
(0116, 'YELLOW', 'ROUTE 12'),
(0116, 'YELLOW', 'ROUTE 13'),
(0116, 'YELLOW', 'VERMILION CITY'),
(0117, 'RED', 'ROUTE 23'),
(0117, 'RED', 'CERULEAN CAVE'),
(0117, 'BLUE', 'ROUTE 23'),
(0117, 'BLUE', 'CERULEAN CAVE'),
(0117, 'YELLOW', 'ROUTE 23'),
(0117, 'YELLOW', 'CERULEAN CAVE'),
(0118, 'RED', 'ROUTE 6'),
(0118, 'RED', 'ROUTE 10'),
(0118, 'RED', 'ROUTE 11'),
(0118, 'RED', 'ROUTE 12'),
(0118, 'RED', 'ROUTE 13'),
(0118, 'RED', 'ROUTE 17'),
(0118, 'RED', 'ROUTE 18'),
(0118, 'RED', 'ROUTE 19'),
(0118, 'RED', 'ROUTE 20'),
(0118, 'RED', 'ROUTE 21'),
(0118, 'RED', 'ROUTE 22'),
(0118, 'RED', 'ROUTE 23'),
(0118, 'RED', 'ROUTE 24'),
(0118, 'RED', 'ROUTE 25'),
(0118, 'RED', 'CELADON CITY'),
(0118, 'RED', 'CERULEAN CAVE'),
(0118, 'RED', 'FUCHSIA CITY'),
(0118, 'RED', 'PALLET TOWN'),
(0118, 'RED', 'SEAFOAM ISLANDS'),
(0118, 'RED', 'VERMILION CITY'),
(0118, 'RED', 'VIRIDIAN CITY'),
(0118, 'RED', 'SAFARI ZONE'),
(0118, 'BLUE', 'ROUTE 6'),
(0118, 'BLUE', 'ROUTE 10'),
(0118, 'BLUE', 'ROUTE 11'),
(0118, 'BLUE', 'ROUTE 12'),
(0118, 'BLUE', 'ROUTE 13'),
(0118, 'BLUE', 'ROUTE 17'),
(0118, 'BLUE', 'ROUTE 18'),
(0118, 'BLUE', 'ROUTE 19'),
(0118, 'BLUE', 'ROUTE 20'),
(0118, 'BLUE', 'ROUTE 21'),
(0118, 'BLUE', 'ROUTE 22'),
(0118, 'BLUE', 'ROUTE 23'),
(0118, 'BLUE', 'ROUTE 24'),
(0118, 'BLUE', 'ROUTE 25'),
(0118, 'BLUE', 'CELADON CITY'),
(0118, 'BLUE', 'CERULEAN CAVE'),
(0118, 'BLUE', 'FUCHSIA CITY'),
(0118, 'BLUE', 'PALLET TOWN'),
(0118, 'BLUE', 'SEAFOAM ISLANDS'),
(0118, 'BLUE', 'VERMILION CITY'),
(0118, 'BLUE', 'VIRIDIAN CITY'),
(0118, 'BLUE', 'SAFARI ZONE'),
(0118, 'YELLOW', 'ROUTE 6'),
(0118, 'YELLOW', 'ROUTE 10'),
(0118, 'YELLOW', 'ROUTE 11'),
(0118, 'YELLOW', 'ROUTE 12'),
(0118, 'YELLOW', 'ROUTE 13'),
(0118, 'YELLOW', 'ROUTE 17'),
(0118, 'YELLOW', 'ROUTE 18'),
(0118, 'YELLOW', 'ROUTE 19'),
(0118, 'YELLOW', 'ROUTE 20'),
(0118, 'YELLOW', 'ROUTE 21'),
(0118, 'YELLOW', 'ROUTE 22'),
(0118, 'YELLOW', 'ROUTE 23'),
(0118, 'YELLOW', 'ROUTE 24'),
(0118, 'YELLOW', 'ROUTE 25'),
(0118, 'YELLOW', 'CELADON CITY'),
(0118, 'YELLOW', 'CERULEAN CAVE'),
(0118, 'YELLOW', 'FUCHSIA CITY'),
(0118, 'YELLOW', 'PALLET TOWN'),
(0118, 'YELLOW', 'SEAFOAM ISLANDS'),
(0118, 'YELLOW', 'VERMILION CITY'),
(0118, 'YELLOW', 'VIRIDIAN CITY'),
(0118, 'YELLOW', 'SAFARI ZONE'),
(0119, 'RED', 'ROUTE 23'),
(0119, 'RED', 'CERULEAN CAVE'),
(0119, 'RED', 'FUCHSIA CITY'),
(0119, 'BLUE', 'ROUTE 23'),
(0119, 'BLUE', 'CERULEAN CAVE'),
(0119, 'BLUE', 'FUCHSIA CITY'),
(0119, 'YELLOW', 'ROUTE 24'),
(0119, 'YELLOW', 'CERULEAN CAVE'),
(0120, 'RED', 'ROUTE 19'),
(0120, 'RED', 'ROUTE 20'),
(0120, 'RED', 'ROUTE 21'),
(0120, 'RED', 'SEAFOAM ISLANDS'),
(0120, 'BLUE', 'ROUTE 19'),
(0120, 'BLUE', 'ROUTE 20'),
(0120, 'BLUE', 'ROUTE 21'),
(0120, 'BLUE', 'SEAFOAM ISLANDS'),
(0120, 'YELLOW', 'ROUTE 19'),
(0120, 'YELLOW', 'ROUTE 20'),
(0120, 'YELLOW', 'ROUTE 21'),
(0120, 'YELLOW', 'PALLET TOWN'),
(0120, 'YELLOW', 'SEAFOAM ISLANDS'),
(0120, 'YELLOW', 'VERMILION CITY'),
(0122, 'RED', 'ROUTE 21'),
(0122, 'BLUE', 'ROUTE 21'),
(0122, 'YELLOW', 'ROUTE 21'),
(0123, 'RED', 'CELADON CITY'),
(0123, 'RED', 'SAFARI ZONE'),
(0123, 'BLUE', 'CELADON CITY'),
(0123, 'BLUE', 'SAFARI ZONE'),
(0123, 'YELLOW', 'CELADON CITY'),
(0123, 'YELLOW', 'SAFARI ZONE'),
(0124, 'RED', 'CERULEAN CITY'),
(0124, 'BLUE', 'CERULEAN CITY'),
(0126, 'RED', 'POKÉMON MANSION'),
(0126, 'BLUE', 'POKÉMON MANSION'),
(0126, 'YELLOW', 'POKÉMON MANSION'),
(0127, 'RED', 'CELADON CITY'),
(0127, 'RED', 'SAFARI ZONE'),
(0127, 'BLUE', 'CELADON CITY'),
(0127, 'BLUE', 'SAFARI ZONE'),
(0127, 'YELLOW', 'CELADON CITY'),
(0127, 'YELLOW', 'SAFARI ZONE'),
(0128, 'RED', 'ROUTE 209'),
(0128, 'RED', '210'),
(0128, 'BLUE', 'ROUTE 209'),
(0128, 'BLUE', '210'),
(0128, 'YELLOW', 'ROUTE 209'),
(0128, 'YELLOW', '210'),
(0129, 'RED', 'ROUTE 4'),
(0129, 'RED', 'ROUTE 6'),
(0129, 'RED', 'ROUTE 10'),
(0129, 'RED', 'ROUTE 11'),
(0129, 'RED', 'ROUTE 12'),
(0129, 'RED', 'ROUTE 13'),
(0129, 'RED', 'ROUTE 17'),
(0129, 'RED', 'ROUTE 18'),
(0129, 'RED', 'ROUTE 19'),
(0129, 'RED', 'ROUTE 20'),
(0129, 'RED', 'ROUTE 21'),
(0129, 'RED', 'ROUTE 22'),
(0129, 'RED', 'ROUTE 23'),
(0129, 'RED', 'ROUTE 24'),
(0129, 'RED', 'ROUTE 25'),
(0129, 'RED', 'CELADON CITY'),
(0129, 'RED', 'CERULEAN CAVE'),
(0129, 'RED', 'FUCHSIA CITY'),
(0129, 'RED', 'PALLET TOWN'),
(0129, 'RED', 'SEAFOAM ISLANDS'),
(0129, 'RED', 'VERMILION CITY'),
(0129, 'RED', 'VIRIDIAN CITY'),
(0129, 'RED', 'SAFARI ZONE'),
(0129, 'BLUE', 'ROUTE 4'),
(0129, 'BLUE', 'ROUTE 6'),
(0129, 'BLUE', 'ROUTE 10'),
(0129, 'BLUE', 'ROUTE 11'),
(0129, 'BLUE', 'ROUTE 12'),
(0129, 'BLUE', 'ROUTE 13'),
(0129, 'BLUE', 'ROUTE 17'),
(0129, 'BLUE', 'ROUTE 18'),
(0129, 'BLUE', 'ROUTE 19'),
(0129, 'BLUE', 'ROUTE 20'),
(0129, 'BLUE', 'ROUTE 21'),
(0129, 'BLUE', 'ROUTE 22'),
(0129, 'BLUE', 'ROUTE 23'),
(0129, 'BLUE', 'ROUTE 24'),
(0129, 'BLUE', 'ROUTE 25'),
(0129, 'BLUE', 'CELADON CITY'),
(0129, 'BLUE', 'CERULEAN CAVE'),
(0129, 'BLUE', 'FUCHSIA CITY'),
(0129, 'BLUE', 'PALLET TOWN'),
(0129, 'BLUE', 'SEAFOAM ISLANDS'),
(0129, 'BLUE', 'VERMILION CITY'),
(0129, 'BLUE', 'VIRIDIAN CITY'),
(0129, 'BLUE', 'SAFARI ZONE'),
(0129, 'YELLOW', 'ROUTE 4'),
(0129, 'YELLOW', 'ROUTE 6'),
(0129, 'YELLOW', 'ROUTE 10'),
(0129, 'YELLOW', 'ROUTE 11'),
(0129, 'YELLOW', 'ROUTE 12'),
(0129, 'YELLOW', 'ROUTE 13'),
(0129, 'YELLOW', 'ROUTE 17'),
(0129, 'YELLOW', 'ROUTE 18'),
(0129, 'YELLOW', 'ROUTE 19'),
(0129, 'YELLOW', 'ROUTE 20'),
(0129, 'YELLOW', 'ROUTE 21'),
(0129, 'YELLOW', 'ROUTE 22'),
(0129, 'YELLOW', 'ROUTE 23'),
(0129, 'YELLOW', 'ROUTE 24'),
(0129, 'YELLOW', 'ROUTE 25'),
(0129, 'YELLOW', 'CELADON CITY'),
(0129, 'YELLOW', 'CERULEAN CAVE'),
(0129, 'YELLOW', 'FUCHSIA CITY'),
(0129, 'YELLOW', 'PALLET TOWN'),
(0129, 'YELLOW', 'SEAFOAM ISLANDS'),
(0129, 'YELLOW', 'VERMILION CITY'),
(0129, 'YELLOW', 'VIRIDIAN CITY'),
(0129, 'YELLOW', 'SAFARI ZONE'),
(0130, 'YELLOW', 'FUCHSIA CITY'),
(0131, 'RED', 'VICTORY ROAD'),
(0131, 'BLUE', 'VICTORY ROAD'),
(0131, 'YELLOW', 'VICTORY ROAD'),
(0132, 'RED', 'ROUTE 13'),
(0132, 'RED', 'ROUTE 14'),
(0132, 'RED', 'ROUTE 15'),
(0132, 'RED', 'ROUTE 23'),
(0132, 'RED', 'CERULEAN CAVE'),
(0132, 'BLUE', 'ROUTE 13'),
(0132, 'BLUE', 'ROUTE 14'),
(0132, 'BLUE', 'ROUTE 15'),
(0132, 'BLUE', 'ROUTE 23'),
(0132, 'BLUE', 'CERULEAN CAVE'),
(0132, 'YELLOW', 'CERULEAN CAVE'),
(0132, 'YELLOW', 'POKÉMON MANSION'),
(0133, 'RED', 'CELADON CITY'),
(0133, 'BLUE', 'CELADON CITY'),
(0133, 'YELLOW', 'CELADON CITY'),
(0137, 'RED', 'CELADON CITY'),
(0137, 'BLUE', 'CELADON CITY'),
(0137, 'YELLOW', 'CELADON CITY'),
(0138, 'RED', 'CINNABAR ISLAND'),
(0138, 'BLUE', 'CINNABAR ISLAND'),
(0138, 'YELLOW', 'CINNABAR ISLAND'),
(0140, 'RED', 'CINNABAR ISLAND'),
(0140, 'BLUE', 'CINNABAR ISLAND'),
(0140, 'YELLOW', 'CINNABAR ISLAND'),
(0142, 'RED', 'OREBURGH CITY'),
(0142, 'BLUE', 'OREBURGH CITY'),
(0142, 'YELLOW', 'OREBURGH CITY'),
(0143, 'RED', 'VERMILION CITY'),
(0143, 'BLUE', 'VERMILION CITY'),
(0143, 'YELLOW', 'VERMILION CITY'),
(0147, 'RED', 'CELADON CITY'),
(0147, 'RED', 'SAFARI ZONE'),
(0147, 'BLUE', 'CELADON CITY'),
(0147, 'BLUE', 'SAFARI ZONE'),
(0147, 'YELLOW', 'SAFARI ZONE'),
(0148, 'YELLOW', 'SAFARI ZONE'),
(0001, 'RED', 'PALLET TOWN'),
(0001, 'BLUE', 'PALLET TOWN'),
(0001, 'YELLOW', 'CERULEAN CITY'),
(0004, 'RED', 'PALLET TOWN'),
(0004, 'BLUE', 'PALLET TOWN'),
(0004, 'YELLOW', 'ROUTE 24'),
(0007, 'RED', 'PALLET TOWN'),
(0007, 'BLUE', 'PALLET TOWN'),
(0007, 'YELLOW', 'VERMILION CITY'),
(0010, 'RED', 'ROUTE 25'),
(0010, 'RED', 'VIRIDIAN FOREST'),
(0010, 'BLUE', 'ROUTE 25'),
(0010, 'BLUE', 'VIRIDIAN FOREST'),
(0010, 'YELLOW', 'ROUTE 25'),
(0010, 'YELLOW', 'VIRIDIAN FOREST'),
(0011, 'RED', 'ROUTE 24'),
(0011, 'RED', 'ROUTE 25'),
(0011, 'RED', 'VIRIDIAN FOREST'),
(0011, 'BLUE', 'ROUTE 24'),
(0011, 'BLUE', 'ROUTE 25'),
(0011, 'BLUE', 'VIRIDIAN FOREST'),
(0011, 'YELLOW', 'ROUTE 24'),
(0011, 'YELLOW', 'ROUTE 25'),
(0011, 'YELLOW', 'VIRIDIAN FOREST'),
(0012, 'RED', 'NATIONAL PARK'),
(0012, 'BLUE', 'NATIONAL PARK'),
(0012, 'YELLOW', 'NATIONAL PARK'),
(0013, 'RED', 'ROUTE 2'),
(0013, 'RED', 'ROUTE 24'),
(0013, 'RED', 'ROUTE 25'),
(0013, 'RED', 'VIRIDIAN FOREST'),
(0013, 'BLUE', 'ROUTE 2'),
(0013, 'BLUE', 'ROUTE 24'),
(0013, 'BLUE', 'ROUTE 25'),
(0013, 'BLUE', 'VIRIDIAN FOREST'),
(0013, 'YELLOW', 'ROUTE 2'),
(0013, 'YELLOW', 'ROUTE 24'),
(0013, 'YELLOW', 'ROUTE 25'),
(0013, 'YELLOW', 'VIRIDIAN FOREST'),
(0014, 'RED', 'ROUTE 25'),
(0014, 'RED', 'VIRIDIAN FOREST'),
(0014, 'BLUE', 'ROUTE 25'),
(0014, 'BLUE', 'VIRIDIAN FOREST'),
(0014, 'YELLOW', 'ROUTE 25'),
(0014, 'YELLOW', 'VIRIDIAN FOREST'),
(0016, 'RED', 'ROUTE 1'),
(0016, 'RED', 'ROUTE 2'),
(0016, 'RED', 'ROUTE 3'),
(0016, 'RED', 'ROUTE 5'),
(0016, 'RED', 'ROUTE 6'),
(0016, 'RED', 'ROUTE 7'),
(0016, 'RED', 'ROUTE 8'),
(0016, 'RED', 'ROUTE 12'),
(0016, 'RED', 'ROUTE 13'),
(0016, 'RED', 'ROUTE 14'),
(0016, 'RED', 'ROUTE 15'),
(0016, 'RED', 'ROUTE 21'),
(0016, 'RED', 'ROUTE 24'),
(0016, 'RED', 'ROUTE 25'),
(0016, 'BLUE', 'ROUTE 1'),
(0016, 'BLUE', 'ROUTE 2'),
(0016, 'BLUE', 'ROUTE 3'),
(0016, 'BLUE', 'ROUTE 5'),
(0016, 'BLUE', 'ROUTE 6'),
(0016, 'BLUE', 'ROUTE 7'),
(0016, 'BLUE', 'ROUTE 8'),
(0016, 'BLUE', 'ROUTE 12'),
(0016, 'BLUE', 'ROUTE 13'),
(0016, 'BLUE', 'ROUTE 14'),
(0016, 'BLUE', 'ROUTE 15'),
(0016, 'BLUE', 'ROUTE 21'),
(0016, 'BLUE', 'ROUTE 24'),
(0016, 'BLUE', 'ROUTE 25'),
(0016, 'YELLOW', 'ROUTE 1'),
(0016, 'YELLOW', 'ROUTE 2'),
(0016, 'YELLOW', 'ROUTE 5'),
(0016, 'YELLOW', 'ROUTE 6'),
(0016, 'YELLOW', 'ROUTE 7'),
(0016, 'YELLOW', 'ROUTE 8'),
(0016, 'YELLOW', 'ROUTE 11'),
(0016, 'YELLOW', 'ROUTE 12'),
(0016, 'YELLOW', 'ROUTE 13'),
(0016, 'YELLOW', 'ROUTE 21'),
(0016, 'YELLOW', 'ROUTE 24'),
(0016, 'YELLOW', 'ROUTE 25'),
(0016, 'YELLOW', 'VIRIDIAN FOREST'),
(0017, 'RED', 'ROUTE 14'),
(0017, 'RED', 'ROUTE 15'),
(0017, 'RED', 'ROUTE 21'),
(0017, 'BLUE', 'ROUTE 14'),
(0017, 'BLUE', 'ROUTE 15'),
(0017, 'BLUE', 'ROUTE 21'),
(0017, 'YELLOW', 'ROUTE 5'),
(0017, 'YELLOW', 'ROUTE 6'),
(0017, 'YELLOW', 'ROUTE 7'),
(0017, 'YELLOW', 'ROUTE 8'),
(0017, 'YELLOW', 'ROUTE 11'),
(0017, 'YELLOW', 'ROUTE 12'),
(0017, 'YELLOW', 'ROUTE 13'),
(0017, 'YELLOW', 'ROUTE 14'),
(0017, 'YELLOW', 'ROUTE 15'),
(0017, 'YELLOW', 'ROUTE 21'),
(0017, 'YELLOW', 'ROUTE 24'),
(0017, 'YELLOW', 'ROUTE 25'),
(0017, 'YELLOW', 'VIRIDIAN FOREST'),
(0019, 'RED', 'ROUTE 1'),
(0019, 'RED', 'ROUTE 2'),
(0019, 'RED', 'ROUTE 4'),
(0019, 'RED', 'ROUTE 9'),
(0019, 'RED', 'ROUTE 16'),
(0019, 'RED', 'ROUTE 21'),
(0019, 'RED', 'ROUTE 22'),
(0019, 'BLUE', 'ROUTE 1'),
(0019, 'BLUE', 'ROUTE 2'),
(0019, 'BLUE', 'ROUTE 4'),
(0019, 'BLUE', 'ROUTE 9'),
(0019, 'BLUE', 'ROUTE 16'),
(0019, 'BLUE', 'ROUTE 21'),
(0019, 'BLUE', 'ROUTE 22'),
(0019, 'YELLOW', 'ROUTE 1'),
(0019, 'YELLOW', 'ROUTE 2'),
(0019, 'YELLOW', 'ROUTE 3'),
(0019, 'YELLOW', 'ROUTE 4'),
(0019, 'YELLOW', 'ROUTE 5'),
(0019, 'YELLOW', 'ROUTE 6'),
(0019, 'YELLOW', 'ROUTE 7'),
(0019, 'YELLOW', 'ROUTE 8'),
(0019, 'YELLOW', 'ROUTE 9'),
(0019, 'YELLOW', 'ROUTE 10'),
(0019, 'YELLOW', 'ROUTE 11'),
(0019, 'YELLOW', 'ROUTE 16'),
(0019, 'YELLOW', 'ROUTE 18'),
(0019, 'YELLOW', 'ROUTE 21'),
(0019, 'YELLOW', 'ROUTE 22'),
(0019, 'YELLOW', 'POKÉMON MANSION'),
(0020, 'RED', 'ROUTE 16'),
(0020, 'RED', 'ROUTE 17'),
(0020, 'RED', 'ROUTE 18'),
(0020, 'RED', 'ROUTE 21'),
(0020, 'BLUE', 'ROUTE 16'),
(0020, 'BLUE', 'ROUTE 17'),
(0020, 'BLUE', 'ROUTE 18'),
(0020, 'BLUE', 'ROUTE 21'),
(0020, 'YELLOW', 'ROUTE 9'),
(0020, 'YELLOW', 'ROUTE 10'),
(0020, 'YELLOW', 'ROUTE 11'),
(0020, 'YELLOW', 'ROUTE 16'),
(0020, 'YELLOW', 'ROUTE 18'),
(0020, 'YELLOW', 'ROUTE 21'),
(0020, 'YELLOW', 'POKÉMON MANSION'),
(0021, 'RED', 'ROUTE 3'),
(0021, 'RED', 'ROUTE 4'),
(0021, 'RED', 'ROUTE 9'),
(0021, 'RED', 'ROUTE 10'),
(0021, 'RED', 'ROUTE 11'),
(0021, 'RED', 'ROUTE 16'),
(0021, 'RED', 'ROUTE 17'),
(0021, 'RED', 'ROUTE 18'),
(0021, 'RED', 'ROUTE 22'),
(0021, 'RED', 'ROUTE 23'),
(0021, 'BLUE', 'ROUTE 3'),
(0021, 'BLUE', 'ROUTE 4'),
(0021, 'BLUE', 'ROUTE 9'),
(0021, 'BLUE', 'ROUTE 10'),
(0021, 'BLUE', 'ROUTE 11'),
(0021, 'BLUE', 'ROUTE 16'),
(0021, 'BLUE', 'ROUTE 17'),
(0021, 'BLUE', 'ROUTE 18'),
(0021, 'BLUE', 'ROUTE 22'),
(0021, 'BLUE', 'ROUTE 23'),
(0021, 'YELLOW', 'ROUTE 3'),
